source,desc,alpha,rho,n_params,note
IMAGEN_mats_mid_fu2_surps_c_anxiety_sensitivity_average_fu2,negative,0.001,0.0654794291176308,11.6,fixed alpha 0.001
IMAGEN_mats_mid_fu2_surps_c_anxiety_sensitivity_average_fu2,negative,0.001,-0.0528060410939447,11.6,max rho - alpha = 0.001 rho
IMAGEN_mats_mid_fu2_surps_c_anxiety_sensitivity_average_fu2,positive,0.1584893192461113,0.1174547431850391,1612.16,max rho
IMAGEN_mats_mid_fu2_surps_c_anxiety_sensitivity_average_fu2,positive,0.1,0.1153509232673796,938.79,fixed alpha 0.1
IMAGEN_mats_mid_fu2_surps_c_anxiety_sensitivity_average_fu2,positive,0.1,-0.002103819917659497,938.79,max rho - alpha = 0.1 rho
IMAGEN_mats_mid_fu2_surps_c_anxiety_sensitivity_average_fu2,positive,0.05,0.1132529165379489,430.12,fixed alpha 0.05
IMAGEN_mats_mid_fu2_surps_c_anxiety_sensitivity_average_fu2,positive,0.05,-0.004201826647090193,430.12,max rho - alpha = 0.05 rho
IMAGEN_mats_mid_fu2_surps_c_anxiety_sensitivity_average_fu2,positive,0.01,0.090082665660587,84.26,fixed alpha 0.01
IMAGEN_mats_mid_fu2_surps_c_anxiety_sensitivity_average_fu2,positive,0.01,-0.0273720775244521,84.26,max rho - alpha = 0.01 rho
IMAGEN_mats_mid_fu2_surps_c_anxiety_sensitivity_average_fu2,positive,0.005,0.0697577016787589,44.02,fixed alpha 0.005
IMAGEN_mats_mid_fu2_surps_c_anxiety_sensitivity_average_fu2,positive,0.005,-0.047697041506280194,44.02,max rho - alpha = 0.005 rho
IMAGEN_mats_mid_fu2_surps_c_anxiety_sensitivity_average_fu2,positive,0.001,0.0160261359191162,10.1,fixed alpha 0.001
IMAGEN_mats_mid_fu2_surps_c_anxiety_sensitivity_average_fu2,positive,0.001,-0.1014286072659229,10.1,max rho - alpha = 0.001 rho
IMAGEN_mats_mid_fu2_surps_c_hopelessness_average_fu2,all,0.0003981071705534,0.0820368007102105,5.13,max rho
IMAGEN_mats_mid_fu2_surps_c_hopelessness_average_fu2,all,0.1,0.0692440345256938,1955.93,fixed alpha 0.1
IMAGEN_mats_mid_fu2_surps_c_hopelessness_average_fu2,all,0.1,-0.01279276618451669,1955.93,max rho - alpha = 0.1 rho
IMAGEN_mats_mid_fu2_surps_c_hopelessness_average_fu2,all,0.05,0.0707739428555673,853.11,fixed alpha 0.05
IMAGEN_mats_mid_fu2_surps_c_hopelessness_average_fu2,all,0.05,-0.01126285785464319,853.11,max rho - alpha = 0.05 rho
IMAGEN_mats_mid_fu2_surps_c_hopelessness_average_fu2,all,0.01,0.0643697934944226,140.6,fixed alpha 0.01
IMAGEN_mats_mid_fu2_surps_c_hopelessness_average_fu2,all,0.01,-0.0176670072157879,140.6,max rho - alpha = 0.01 rho
IMAGEN_mats_mid_fu2_surps_c_hopelessness_average_fu2,all,0.005,0.0561985762813523,65.97999999999999,fixed alpha 0.005
IMAGEN_mats_mid_fu2_surps_c_hopelessness_average_fu2,all,0.005,-0.025838224428858192,65.97999999999999,max rho - alpha = 0.005 rho
IMAGEN_mats_mid_fu2_surps_c_hopelessness_average_fu2,all,0.001,0.0705610109313642,12.15,fixed alpha 0.001
IMAGEN_mats_mid_fu2_surps_c_hopelessness_average_fu2,all,0.001,-0.011475789778846293,12.15,max rho - alpha = 0.001 rho
IMAGEN_mats_mid_fu2_surps_c_hopelessness_average_fu2,negative,0.0005011872336272,0.0859325638165199,4.33,max rho
IMAGEN_mats_mid_fu2_surps_c_hopelessness_average_fu2,negative,0.1,0.0801841667627299,1032.0700000000002,fixed alpha 0.1
IMAGEN_mats_mid_fu2_surps_c_hopelessness_average_fu2,negative,0.1,-0.0057483970537900025,1032.0700000000002,max rho - alpha = 0.1 rho
IMAGEN_mats_mid_fu2_surps_c_hopelessness_average_fu2,negative,0.05,0.0836281065407707,458.82,fixed alpha 0.05
IMAGEN_mats_mid_fu2_surps_c_hopelessness_average_fu2,negative,0.05,-0.002304457275749197,458.82,max rho - alpha = 0.05 rho
IMAGEN_mats_mid_fu2_surps_c_hopelessness_average_fu2,negative,0.01,0.0757021790777377,78.64,fixed alpha 0.01
IMAGEN_mats_mid_fu2_surps_c_hopelessness_average_fu2,negative,0.01,-0.010230384738782197,78.64,max rho - alpha = 0.01 rho
IMAGEN_mats_mid_fu2_surps_c_hopelessness_average_fu2,negative,0.005,0.0706339312424409,38.3,fixed alpha 0.005
IMAGEN_mats_mid_fu2_surps_c_hopelessness_average_fu2,negative,0.005,-0.015298632574078999,38.3,max rho - alpha = 0.005 rho
IMAGEN_mats_mid_fu2_surps_c_hopelessness_average_fu2,negative,0.001,0.0793590114936664,7.74,fixed alpha 0.001
IMAGEN_mats_mid_fu2_surps_c_hopelessness_average_fu2,negative,0.001,-0.00657355232285349,7.74,max rho - alpha = 0.001 rho
IMAGEN_mats_mid_fu2_surps_c_hopelessness_average_fu2,positive,0.7943282347242815,0.0601286415410039,13634.6,max rho
IMAGEN_mats_mid_fu2_surps_c_hopelessness_average_fu2,positive,0.1,0.0486358987726249,923.86,fixed alpha 0.1
IMAGEN_mats_mid_fu2_surps_c_hopelessness_average_fu2,positive,0.1,-0.011492742768379,923.86,max rho - alpha = 0.1 rho
IMAGEN_mats_mid_fu2_surps_c_hopelessness_average_fu2,positive,0.05,0.0422562453312528,394.29,fixed alpha 0.05
IMAGEN_mats_mid_fu2_surps_c_hopelessness_average_fu2,positive,0.05,-0.017872396209751097,394.29,max rho - alpha = 0.05 rho
IMAGEN_mats_mid_fu2_surps_c_hopelessness_average_fu2,positive,0.01,0.0289623423713973,61.96,fixed alpha 0.01
IMAGEN_mats_mid_fu2_surps_c_hopelessness_average_fu2,positive,0.01,-0.031166299169606598,61.96,max rho - alpha = 0.01 rho
IMAGEN_mats_mid_fu2_surps_c_hopelessness_average_fu2,positive,0.005,0.0077195024676443,27.68,fixed alpha 0.005
IMAGEN_mats_mid_fu2_surps_c_hopelessness_average_fu2,positive,0.005,-0.0524091390733596,27.68,max rho - alpha = 0.005 rho
IMAGEN_mats_mid_fu2_surps_c_hopelessness_average_fu2,positive,0.001,-0.0212307600070731,4.41,fixed alpha 0.001
IMAGEN_mats_mid_fu2_surps_c_hopelessness_average_fu2,positive,0.001,-0.081359401548077,4.41,max rho - alpha = 0.001 rho
IMAGEN_mats_mid_fu2_surps_c_impulsivity_average_fu2,all,0.3981071705534972,0.05895606204675,10912.42,max rho
IMAGEN_mats_mid_fu2_surps_c_impulsivity_average_fu2,all,0.1,0.0508960660605903,1821.24,fixed alpha 0.1
IMAGEN_mats_mid_fu2_surps_c_impulsivity_average_fu2,all,0.1,-0.008059995986159703,1821.24,max rho - alpha = 0.1 rho
IMAGEN_mats_mid_fu2_surps_c_impulsivity_average_fu2,all,0.05,0.0483427228498311,776.03,fixed alpha 0.05
IMAGEN_mats_mid_fu2_surps_c_impulsivity_average_fu2,all,0.05,-0.010613339196918904,776.03,max rho - alpha = 0.05 rho
IMAGEN_mats_mid_fu2_surps_c_impulsivity_average_fu2,all,0.01,0.0334978228586086,125.77,fixed alpha 0.01
IMAGEN_mats_mid_fu2_surps_c_impulsivity_average_fu2,all,0.01,-0.025458239188141406,125.77,max rho - alpha = 0.01 rho
IMAGEN_mats_mid_fu2_surps_c_impulsivity_average_fu2,all,0.005,0.0268016794149405,60.69,fixed alpha 0.005
IMAGEN_mats_mid_fu2_surps_c_impulsivity_average_fu2,all,0.005,-0.0321543826318095,60.69,max rho - alpha = 0.005 rho
IMAGEN_mats_mid_fu2_surps_c_impulsivity_average_fu2,all,0.001,-0.0104415024844226,11.79,fixed alpha 0.001
IMAGEN_mats_mid_fu2_surps_c_impulsivity_average_fu2,all,0.001,-0.0693975645311726,11.79,max rho - alpha = 0.001 rho
IMAGEN_mats_mid_fu2_surps_c_impulsivity_average_fu2,negative,0.0158489319246111,0.0573321604743249,81.52000000000001,max rho
IMAGEN_mats_mid_fu2_surps_c_impulsivity_average_fu2,negative,0.1,0.0365977070948056,730.92,fixed alpha 0.1
IMAGEN_mats_mid_fu2_surps_c_impulsivity_average_fu2,negative,0.1,-0.020734453379519298,730.92,max rho - alpha = 0.1 rho
IMAGEN_mats_mid_fu2_surps_c_impulsivity_average_fu2,negative,0.05,0.0409821019276176,305.76,fixed alpha 0.05
IMAGEN_mats_mid_fu2_surps_c_impulsivity_average_fu2,negative,0.05,-0.016350058546707298,305.76,max rho - alpha = 0.05 rho
IMAGEN_mats_mid_fu2_surps_c_impulsivity_average_fu2,negative,0.01,0.0494201624160877,51.06,fixed alpha 0.01
IMAGEN_mats_mid_fu2_surps_c_impulsivity_average_fu2,negative,0.01,-0.007911998058237196,51.06,max rho - alpha = 0.01 rho
IMAGEN_mats_mid_fu2_surps_c_impulsivity_average_fu2,negative,0.005,0.0442352539229877,25.78,fixed alpha 0.005
IMAGEN_mats_mid_fu2_surps_c_impulsivity_average_fu2,negative,0.005,-0.013096906551337197,25.78,max rho - alpha = 0.005 rho
IMAGEN_mats_mid_fu2_surps_c_impulsivity_average_fu2,negative,0.001,-0.0063956973079895,5.32,fixed alpha 0.001
IMAGEN_mats_mid_fu2_surps_c_impulsivity_average_fu2,negative,0.001,-0.06372785778231439,5.32,max rho - alpha = 0.001 rho
IMAGEN_mats_mid_fu2_surps_c_impulsivity_average_fu2,positive,0.6309573444801932,0.0686694700713436,10964.71,max rho
IMAGEN_mats_mid_fu2_surps_c_impulsivity_average_fu2,positive,0.1,0.0536404721356466,1090.3200000000002,fixed alpha 0.1
IMAGEN_mats_mid_fu2_surps_c_impulsivity_average_fu2,positive,0.1,-0.015028997935696994,1090.3200000000002,max rho - alpha = 0.1 rho
IMAGEN_mats_mid_fu2_surps_c_impulsivity_average_fu2,positive,0.05,0.0457437002410242,470.27,fixed alpha 0.05
IMAGEN_mats_mid_fu2_surps_c_impulsivity_average_fu2,positive,0.05,-0.022925769830319395,470.27,max rho - alpha = 0.05 rho
IMAGEN_mats_mid_fu2_surps_c_impulsivity_average_fu2,positive,0.01,0.0137235922612436,74.71000000000001,fixed alpha 0.01
IMAGEN_mats_mid_fu2_surps_c_impulsivity_average_fu2,positive,0.01,-0.05494587781009999,74.71000000000001,max rho - alpha = 0.01 rho
IMAGEN_mats_mid_fu2_surps_c_impulsivity_average_fu2,positive,0.005,0.006200481471985,34.910000000000004,fixed alpha 0.005
IMAGEN_mats_mid_fu2_surps_c_impulsivity_average_fu2,positive,0.005,-0.062468988599358594,34.910000000000004,max rho - alpha = 0.005 rho
IMAGEN_mats_mid_fu2_surps_c_impulsivity_average_fu2,positive,0.001,-0.022717028831059,6.470000000000001,fixed alpha 0.001
IMAGEN_mats_mid_fu2_surps_c_impulsivity_average_fu2,positive,0.001,-0.0913864989024026,6.470000000000001,max rho - alpha = 0.001 rho
IMAGEN_mats_mid_fu2_surps_c_sensation_seeking_average_fu2,all,0.0031622776601683,0.1193218052200933,233.78000000000003,max rho
IMAGEN_mats_mid_fu2_surps_c_sensation_seeking_average_fu2,all,0.1,0.0477070762394308,6924.860000000001,fixed alpha 0.1
IMAGEN_mats_mid_fu2_surps_c_sensation_seeking_average_fu2,all,0.1,-0.07161472898066248,6924.860000000001,max rho - alpha = 0.1 rho
IMAGEN_mats_mid_fu2_surps_c_sensation_seeking_average_fu2,all,0.05,0.0650997406471828,3729.2,fixed alpha 0.05
IMAGEN_mats_mid_fu2_surps_c_sensation_seeking_average_fu2,all,0.05,-0.0542220645729105,3729.2,max rho - alpha = 0.05 rho
IMAGEN_mats_mid_fu2_surps_c_sensation_seeking_average_fu2,all,0.01,0.0997404793738117,770.3,fixed alpha 0.01
IMAGEN_mats_mid_fu2_surps_c_sensation_seeking_average_fu2,all,0.01,-0.019581325846281597,770.3,max rho - alpha = 0.01 rho
IMAGEN_mats_mid_fu2_surps_c_sensation_seeking_average_fu2,all,0.005,0.1134245557936599,377.31,fixed alpha 0.005
IMAGEN_mats_mid_fu2_surps_c_sensation_seeking_average_fu2,all,0.005,-0.005897249426433396,377.31,max rho - alpha = 0.005 rho
IMAGEN_mats_mid_fu2_surps_c_sensation_seeking_average_fu2,all,0.001,0.1059727162798334,68.35,fixed alpha 0.001
IMAGEN_mats_mid_fu2_surps_c_sensation_seeking_average_fu2,all,0.001,-0.013349088940259893,68.35,max rho - alpha = 0.001 rho
IMAGEN_mats_mid_fu2_surps_c_sensation_seeking_average_fu2,negative,0.0039810717055349,0.0958219758701482,111.17,max rho
IMAGEN_mats_mid_fu2_surps_c_sensation_seeking_average_fu2,negative,0.1,0.0362529328316096,3117.37,fixed alpha 0.1
IMAGEN_mats_mid_fu2_surps_c_sensation_seeking_average_fu2,negative,0.1,-0.05956904303853859,3117.37,max rho - alpha = 0.1 rho
IMAGEN_mats_mid_fu2_surps_c_sensation_seeking_average_fu2,negative,0.05,0.0507736772729369,1635.48,fixed alpha 0.05
IMAGEN_mats_mid_fu2_surps_c_sensation_seeking_average_fu2,negative,0.05,-0.045048298597211295,1635.48,max rho - alpha = 0.05 rho
IMAGEN_mats_mid_fu2_surps_c_sensation_seeking_average_fu2,negative,0.01,0.0789222685707571,307.81,fixed alpha 0.01
IMAGEN_mats_mid_fu2_surps_c_sensation_seeking_average_fu2,negative,0.01,-0.016899707299391095,307.81,max rho - alpha = 0.01 rho
IMAGEN_mats_mid_fu2_surps_c_sensation_seeking_average_fu2,negative,0.005,0.0897416766743895,143.03,fixed alpha 0.005
IMAGEN_mats_mid_fu2_surps_c_sensation_seeking_average_fu2,negative,0.005,-0.006080299195758698,143.03,max rho - alpha = 0.005 rho
IMAGEN_mats_mid_fu2_surps_c_sensation_seeking_average_fu2,negative,0.001,0.0803572812140624,25.35,fixed alpha 0.001
IMAGEN_mats_mid_fu2_surps_c_sensation_seeking_average_fu2,negative,0.001,-0.015464694656085798,25.35,max rho - alpha = 0.001 rho
IMAGEN_mats_mid_fu2_surps_c_sensation_seeking_average_fu2,positive,0.0039810717055349,0.1236157522591254,185.85,max rho
IMAGEN_mats_mid_fu2_surps_c_sensation_seeking_average_fu2,positive,0.1,0.0608377133464431,3807.49,fixed alpha 0.1
IMAGEN_mats_mid_fu2_surps_c_sensation_seeking_average_fu2,positive,0.1,-0.0627780389126823,3807.49,max rho - alpha = 0.1 rho
IMAGEN_mats_mid_fu2_surps_c_sensation_seeking_average_fu2,positive,0.05,0.0785002219537305,2093.7200000000003,fixed alpha 0.05
IMAGEN_mats_mid_fu2_surps_c_sensation_seeking_average_fu2,positive,0.05,-0.04511553030539489,2093.7200000000003,max rho - alpha = 0.05 rho
IMAGEN_mats_mid_fu2_surps_c_sensation_seeking_average_fu2,positive,0.01,0.1125043019156315,462.49,fixed alpha 0.01
IMAGEN_mats_mid_fu2_surps_c_sensation_seeking_average_fu2,positive,0.01,-0.011111450343493895,462.49,max rho - alpha = 0.01 rho
IMAGEN_mats_mid_fu2_surps_c_sensation_seeking_average_fu2,positive,0.005,0.1211517766596535,234.28000000000003,fixed alpha 0.005
IMAGEN_mats_mid_fu2_surps_c_sensation_seeking_average_fu2,positive,0.005,-0.002463975599471896,234.28000000000003,max rho - alpha = 0.005 rho
IMAGEN_mats_mid_fu2_surps_c_sensation_seeking_average_fu2,positive,0.001,0.0969962371627143,43.0,fixed alpha 0.001
IMAGEN_mats_mid_fu2_surps_c_sensation_seeking_average_fu2,positive,0.001,-0.026619515096411098,43.0,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_bsl_csi_c_sum_fu2,all,0.0251188643150957,0.0468028365665039,711.6,max rho
IMAGEN_mats_sst_bsl_csi_c_sum_fu2,all,0.1,0.0376316872493455,4247.29,fixed alpha 0.1
IMAGEN_mats_sst_bsl_csi_c_sum_fu2,all,0.1,-0.0091711493171584,4247.29,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_bsl_csi_c_sum_fu2,all,0.05,0.0441234482553216,1737.66,fixed alpha 0.05
IMAGEN_mats_sst_bsl_csi_c_sum_fu2,all,0.05,-0.0026793883111823,1737.66,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_bsl_csi_c_sum_fu2,all,0.01,0.0395518960625758,222.28000000000003,fixed alpha 0.01
IMAGEN_mats_sst_bsl_csi_c_sum_fu2,all,0.01,-0.007250940503928098,222.28000000000003,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_bsl_csi_c_sum_fu2,all,0.005,0.0379348197827269,94.86,fixed alpha 0.005
IMAGEN_mats_sst_bsl_csi_c_sum_fu2,all,0.005,-0.008868016783777001,94.86,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_bsl_csi_c_sum_fu2,all,0.001,-0.0026688573889461,13.0,fixed alpha 0.001
IMAGEN_mats_sst_bsl_csi_c_sum_fu2,all,0.001,-0.04947169395545,13.0,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_bsl_csi_c_sum_fu2,negative,0.0251188643150957,0.0631270064244225,407.16,max rho
IMAGEN_mats_sst_bsl_csi_c_sum_fu2,negative,0.1,0.046432209953616,2209.61,fixed alpha 0.1
IMAGEN_mats_sst_bsl_csi_c_sum_fu2,negative,0.1,-0.016694796470806496,2209.61,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_bsl_csi_c_sum_fu2,negative,0.05,0.0598175633012673,942.11,fixed alpha 0.05
IMAGEN_mats_sst_bsl_csi_c_sum_fu2,negative,0.05,-0.0033094431231551966,942.11,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_bsl_csi_c_sum_fu2,negative,0.01,0.0536785835045966,134.43,fixed alpha 0.01
IMAGEN_mats_sst_bsl_csi_c_sum_fu2,negative,0.01,-0.009448422919825894,134.43,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_bsl_csi_c_sum_fu2,negative,0.005,0.0459864874999988,59.16,fixed alpha 0.005
IMAGEN_mats_sst_bsl_csi_c_sum_fu2,negative,0.005,-0.017140518924423698,59.16,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_bsl_csi_c_sum_fu2,negative,0.001,-0.0015615654668627,8.73,fixed alpha 0.001
IMAGEN_mats_sst_bsl_csi_c_sum_fu2,negative,0.001,-0.0646885718912852,8.73,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_bsl_csi_c_sum_fu2,positive,0.1,0.0142274460214712,2037.68,max rho
IMAGEN_mats_sst_bsl_csi_c_sum_fu2,positive,0.1,0.0142274460214712,2037.68,fixed alpha 0.1
IMAGEN_mats_sst_bsl_csi_c_sum_fu2,positive,0.1,0.0,2037.68,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_bsl_csi_c_sum_fu2,positive,0.05,0.0080746779450305,795.55,fixed alpha 0.05
IMAGEN_mats_sst_bsl_csi_c_sum_fu2,positive,0.05,-0.006152768076440699,795.55,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_bsl_csi_c_sum_fu2,positive,0.01,0.0028163352336972,87.85,fixed alpha 0.01
IMAGEN_mats_sst_bsl_csi_c_sum_fu2,positive,0.01,-0.011411110787774,87.85,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_bsl_csi_c_sum_fu2,positive,0.005,0.0026671867719937,35.7,fixed alpha 0.005
IMAGEN_mats_sst_bsl_csi_c_sum_fu2,positive,0.005,-0.0115602592494775,35.7,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_bsl_csi_c_sum_fu2,positive,0.001,-0.0305176116987751,4.2700000000000005,fixed alpha 0.001
IMAGEN_mats_sst_bsl_csi_c_sum_fu2,positive,0.001,-0.0447450577202463,4.2700000000000005,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_bsl_kirby_c_estimated_k_all_trials_fu2,all,0.05,0.0525593490269247,133.15,max rho
IMAGEN_mats_sst_bsl_kirby_c_estimated_k_all_trials_fu2,all,0.1,0.0348576225943378,504.86,fixed alpha 0.1
IMAGEN_mats_sst_bsl_kirby_c_estimated_k_all_trials_fu2,all,0.1,-0.017701726432586898,504.86,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_bsl_kirby_c_estimated_k_all_trials_fu2,all,0.05,0.0525593490269247,133.15,fixed alpha 0.05
IMAGEN_mats_sst_bsl_kirby_c_estimated_k_all_trials_fu2,all,0.05,0.0,133.15,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_bsl_kirby_c_estimated_k_all_trials_fu2,all,0.01,0.009148090850233,7.540000000000001,fixed alpha 0.01
IMAGEN_mats_sst_bsl_kirby_c_estimated_k_all_trials_fu2,all,0.01,-0.0434112581766917,7.540000000000001,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_bsl_kirby_c_estimated_k_all_trials_fu2,all,0.005,-0.0078778043146617,2.53,fixed alpha 0.005
IMAGEN_mats_sst_bsl_kirby_c_estimated_k_all_trials_fu2,all,0.005,-0.0604371533415864,2.53,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_bsl_kirby_c_estimated_k_all_trials_fu2,all,0.001,-0.0309508581186485,0.3199999999999999,fixed alpha 0.001
IMAGEN_mats_sst_bsl_kirby_c_estimated_k_all_trials_fu2,all,0.001,-0.0835102071455732,0.3199999999999999,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_bsl_kirby_c_estimated_k_all_trials_fu2,negative,0.0398107170553497,0.0334557657398968,47.62,max rho
IMAGEN_mats_sst_bsl_kirby_c_estimated_k_all_trials_fu2,negative,0.1,0.0227487685227829,275.66,fixed alpha 0.1
IMAGEN_mats_sst_bsl_kirby_c_estimated_k_all_trials_fu2,negative,0.1,-0.010706997217113903,275.66,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_bsl_kirby_c_estimated_k_all_trials_fu2,negative,0.05,0.0327634872691423,73.26,fixed alpha 0.05
IMAGEN_mats_sst_bsl_kirby_c_estimated_k_all_trials_fu2,negative,0.05,-0.0006922784707545024,73.26,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_bsl_kirby_c_estimated_k_all_trials_fu2,negative,0.01,-0.0106095106659508,4.08,fixed alpha 0.01
IMAGEN_mats_sst_bsl_kirby_c_estimated_k_all_trials_fu2,negative,0.01,-0.044065276405847606,4.08,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_bsl_kirby_c_estimated_k_all_trials_fu2,negative,0.005,-0.0226171056516618,1.25,fixed alpha 0.005
IMAGEN_mats_sst_bsl_kirby_c_estimated_k_all_trials_fu2,negative,0.005,-0.0560728713915586,1.25,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_bsl_kirby_c_estimated_k_all_trials_fu2,negative,0.001,-0.0361419901146546,0.1699999999999999,fixed alpha 0.001
IMAGEN_mats_sst_bsl_kirby_c_estimated_k_all_trials_fu2,negative,0.001,-0.0695977558545514,0.1699999999999999,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_bsl_kirby_c_estimated_k_all_trials_fu2,positive,0.05,0.0552989574284274,59.89,max rho
IMAGEN_mats_sst_bsl_kirby_c_estimated_k_all_trials_fu2,positive,0.1,0.0422515111486559,229.2,fixed alpha 0.1
IMAGEN_mats_sst_bsl_kirby_c_estimated_k_all_trials_fu2,positive,0.1,-0.013047446279771502,229.2,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_bsl_kirby_c_estimated_k_all_trials_fu2,positive,0.05,0.0552989574284274,59.89,fixed alpha 0.05
IMAGEN_mats_sst_bsl_kirby_c_estimated_k_all_trials_fu2,positive,0.05,0.0,59.89,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_bsl_kirby_c_estimated_k_all_trials_fu2,positive,0.01,0.0081519525977095,3.46,fixed alpha 0.01
IMAGEN_mats_sst_bsl_kirby_c_estimated_k_all_trials_fu2,positive,0.01,-0.047147004830717903,3.46,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_bsl_kirby_c_estimated_k_all_trials_fu2,positive,0.005,-0.0138781171352711,1.28,fixed alpha 0.005
IMAGEN_mats_sst_bsl_kirby_c_estimated_k_all_trials_fu2,positive,0.005,-0.0691770745636985,1.28,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_bsl_kirby_c_estimated_k_all_trials_fu2,positive,0.001,-0.0312820839165389,0.15,fixed alpha 0.001
IMAGEN_mats_sst_bsl_kirby_c_estimated_k_all_trials_fu2,positive,0.001,-0.0865810413449663,0.15,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_bsl_neo_c_agreeableness_average_fu2,all,0.0199526231496887,0.0611812052834354,253.82,max rho
IMAGEN_mats_sst_bsl_neo_c_agreeableness_average_fu2,all,0.1,0.0337804195444967,2560.42,fixed alpha 0.1
IMAGEN_mats_sst_bsl_neo_c_agreeableness_average_fu2,all,0.1,-0.027400785738938706,2560.42,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_bsl_neo_c_agreeableness_average_fu2,all,0.05,0.0481687389405683,963.66,fixed alpha 0.05
IMAGEN_mats_sst_bsl_neo_c_agreeableness_average_fu2,all,0.05,-0.013012466342867103,963.66,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_bsl_neo_c_agreeableness_average_fu2,all,0.01,0.0589976649389515,91.65,fixed alpha 0.01
IMAGEN_mats_sst_bsl_neo_c_agreeableness_average_fu2,all,0.01,-0.0021835403444839044,91.65,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_bsl_neo_c_agreeableness_average_fu2,all,0.005,0.0512300365381384,33.13,fixed alpha 0.005
IMAGEN_mats_sst_bsl_neo_c_agreeableness_average_fu2,all,0.005,-0.009951168745297001,33.13,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_bsl_neo_c_agreeableness_average_fu2,all,0.001,0.034008247198405,3.89,fixed alpha 0.001
IMAGEN_mats_sst_bsl_neo_c_agreeableness_average_fu2,all,0.001,-0.027172958085030403,3.89,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_bsl_neo_c_agreeableness_average_fu2,negative,0.01,0.0639393400570666,43.45,max rho
IMAGEN_mats_sst_bsl_neo_c_agreeableness_average_fu2,negative,0.1,0.0291700878913265,1241.62,fixed alpha 0.1
IMAGEN_mats_sst_bsl_neo_c_agreeableness_average_fu2,negative,0.1,-0.0347692521657401,1241.62,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_bsl_neo_c_agreeableness_average_fu2,negative,0.05,0.0430209268940058,463.45,fixed alpha 0.05
IMAGEN_mats_sst_bsl_neo_c_agreeableness_average_fu2,negative,0.05,-0.020918413163060798,463.45,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_bsl_neo_c_agreeableness_average_fu2,negative,0.01,0.0639393400570666,43.45,fixed alpha 0.01
IMAGEN_mats_sst_bsl_neo_c_agreeableness_average_fu2,negative,0.01,0.0,43.45,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_bsl_neo_c_agreeableness_average_fu2,negative,0.005,0.0544258950998982,15.59,fixed alpha 0.005
IMAGEN_mats_sst_bsl_neo_c_agreeableness_average_fu2,negative,0.005,-0.009513444957168396,15.59,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_bsl_neo_c_agreeableness_average_fu2,negative,0.001,0.0112346336320796,1.83,fixed alpha 0.001
IMAGEN_mats_sst_bsl_neo_c_agreeableness_average_fu2,negative,0.001,-0.052704706424987,1.83,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_bsl_neo_c_agreeableness_average_fu2,positive,0.0316227766016837,0.051668132050685,261.39,max rho
IMAGEN_mats_sst_bsl_neo_c_agreeableness_average_fu2,positive,0.1,0.0339851072389799,1318.8,fixed alpha 0.1
IMAGEN_mats_sst_bsl_neo_c_agreeableness_average_fu2,positive,0.1,-0.017683024811705104,1318.8,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_bsl_neo_c_agreeableness_average_fu2,positive,0.05,0.046761640293925,500.21,fixed alpha 0.05
